model_id_1,model_id_2,same_lineage,same_architecture,same_family,different_architecture,hard_negative
B2_008,C003,False,False,False,True,False
B2_008,C004,False,False,False,True,False
B2_008,C005,False,False,True,True,False
B2_008,C006,False,False,True,True,False
B2_008,C007,False,False,True,True,False
B2_008,C008,False,False,True,True,False
B2_008,C009,False,False,True,True,False
B2_008,C010,False,False,True,True,False
B2_008,C011,False,False,True,True,False
B2_008,C012,False,False,True,True,False
B2_008,C013,False,False,True,True,False
B2_008,C014,False,False,True,True,False
B2_008,C015,False,False,True,True,False
B2_008,C016,False,False,True,True,False
B2_008,C017,False,False,False,True,False
B2_008,C018,False,False,False,True,False
B2_008,C019,False,False,False,True,False
B2_008,C020,False,False,False,True,False
B2_008,C021,False,False,False,True,False
B2_008,C022,False,False,False,True,False
B2_008,C023,False,False,False,True,False
B2_008,C024,False,False,False,True,False
B2_008,C025,False,False,False,True,False
B2_008,C026,False,False,False,True,False
B2_008,C027,False,False,False,True,False
B2_008,C028,False,False,False,True,False
B2_008,C029,False,False,False,True,False
B2_008,C030,False,False,False,True,False
B2_008,C031,False,False,False,True,False
B2_008,C032,False,False,False,True,False
B2_008,C033,False,False,False,True,False
B2_008,C034,False,False,False,True,False
B2_008,C035,False,False,False,True,False
B2_008,C036,False,False,False,True,False
B2_008,C037,False,False,False,True,False
B2_008,C038,False,False,False,True,False
B2_008,C039,False,False,False,True,False
B2_008,C040,False,False,False,True,False
B2_008,C041,False,False,False,True,False
B2_008,C042,False,False,False,True,False
B2_008,C043,False,False,False,True,False
B2_008,C044,False,False,False,True,False
B2_008,C045,False,False,False,True,False
B2_008,C046,False,False,False,True,False
B2_008,C047,False,False,False,True,False
B2_008,C048,False,False,False,True,False
B2_008,C049,False,False,False,True,False
B2_008,C050,False,False,False,True,False
B2_008,C051,False,False,False,True,False
B2_008,C052,False,False,False,True,False
B2_008,C053,False,False,False,True,False
B2_008,C054,False,False,False,True,False
B2_008,C055,False,False,False,True,False
B2_008,C056,False,False,False,True,False
B2_008,C057,False,False,False,True,False
B2_008,C058,False,False,False,True,False
B2_008,C059,False,False,False,True,False
B2_008,C060,False,False,False,True,False
B2_008,C061,False,False,False,True,False
B2_008,C062,False,False,False,True,False
B2_008,C063,False,False,False,True,False
B2_008,C064,False,False,False,True,False
B2_008,C065,False,False,False,True,False
B2_008,C066,False,False,False,True,False
B2_008,C067,False,False,False,True,False
B2_008,C068,False,False,False,True,False
B2_008,C069,False,False,False,True,False
B2_008,C070,False,False,False,True,False
B2_008,C071,False,False,False,True,False
B2_008,C072,False,False,False,True,False
B2_008,C073,False,False,False,True,False
B2_008,C074,False,False,False,True,False
B2_008,C075,False,False,False,True,False
B2_008,C076,False,False,False,True,False
B2_008,C077,False,False,False,True,False
B2_008,C078,False,False,False,True,False
B2_008,C079,False,False,False,True,False
B2_008,C080,False,False,False,True,False
B2_008,C081,False,False,False,True,False
B2_008,C082,False,False,False,True,False
B2_008,C083,False,False,False,True,False
B2_008,C084,False,False,False,True,False
B2_008,C085,False,False,False,True,False
B2_008,C086,False,False,False,True,False
B2_008,C087,False,False,False,True,False
B2_008,C088,False,False,False,True,False
B2_008,C089,False,False,False,True,False
B2_008,C090,False,False,False,True,False
B2_008,C091,False,False,False,True,False
B2_008,C092,False,False,False,True,False
B2_008,C093,False,False,False,True,False
B2_008,C094,False,False,False,True,False
B2_008,C095,False,False,False,True,False
B2_008,C096,False,False,False,True,False
B2_008,C097,False,False,False,True,False
B2_008,C098,False,False,False,True,False
B2_008,C099,False,False,False,True,False
B2_008,C100,False,False,False,True,False
B2_008,C101,False,False,False,True,False
B2_008,C102,False,False,False,True,False
B2_008,C103,False,False,False,True,False
B2_008,C104,False,False,False,True,False
B2_008,C105,False,False,False,True,False
B2_008,C106,False,False,False,True,False
B2_008,C107,False,False,False,True,False
B2_008,C108,False,False,False,True,False
B2_008,C109,False,False,False,True,False
B2_008,C110,False,False,False,True,False
B2_008,C111,False,False,False,True,False
B2_008,C112,False,False,False,True,False
B2_008,C113,False,False,False,True,False
B2_008,C114,False,False,False,True,False
B2_008,C115,False,False,False,True,False
B2_008,C116,False,False,False,True,False
B2_008,C117,False,False,False,True,False
B2_008,C118,False,False,False,True,False
B2_008,C119,False,False,False,True,False
B2_008,C120,False,False,False,True,False
B2_009,B2_010,False,True,True,False,True
B2_009,B2_011,False,True,True,False,True
B2_009,B2_012,False,True,True,False,True
B2_009,B2_013,False,True,True,False,True
B2_009,B2_014,False,True,True,False,True
B2_009,B2_015,False,True,True,False,True
B2_009,B2_016,False,True,True,False,True
B2_009,B2_017,False,True,True,False,True
B2_009,B2_018,False,True,True,False,True
B2_009,B2_019,False,True,True,False,True
B2_009,B2_020,False,True,True,False,True
B2_009,B2_021,False,True,True,False,True
B2_009,B2_022,False,True,True,False,True
B2_009,B2_023,False,True,True,False,True
B2_009,B2_024,False,True,True,False,True
B2_009,B2_025,False,True,True,False,True
B2_009,B2_026,False,True,True,False,True
B2_009,B2_027,False,True,True,False,True
B2_009,B2_028,False,True,True,False,True
B2_009,B2_029,False,True,True,False,True
B2_009,B2_030,False,True,True,False,True
B2_009,C001,False,False,False,True,False
B2_009,C002,False,False,False,True,False
B2_009,C003,False,False,False,True,False
B2_009,C004,False,False,False,True,False
B2_009,C005,False,False,True,True,False
B2_009,C006,False,False,True,True,False
B2_009,C007,False,False,True,True,False
B2_009,C008,False,False,True,True,False
B2_009,C009,False,False,True,True,False
B2_009,C010,False,False,True,True,False
B2_009,C011,False,False,True,True,False
B2_009,C012,False,False,True,True,False
B2_009,C013,False,False,True,True,False
B2_009,C014,False,False,True,True,False
B2_009,C015,False,False,True,True,False
B2_009,C016,False,False,True,True,False
B2_009,C017,False,False,False,True,False
B2_009,C018,False,False,False,True,False
B2_009,C019,False,False,False,True,False
B2_009,C020,False,False,False,True,False
B2_009,C021,False,False,False,True,False
B2_009,C022,False,False,False,True,False
B2_009,C023,False,False,False,True,False
B2_009,C024,False,False,False,True,False
B2_009,C025,False,False,False,True,False
B2_009,C026,False,False,False,True,False
B2_009,C027,False,False,False,True,False
B2_009,C028,False,False,False,True,False
B2_009,C029,False,False,False,True,False
B2_009,C030,False,False,False,True,False
B2_009,C031,False,False,False,True,False
B2_009,C032,False,False,False,True,False
B2_009,C033,False,False,False,True,False
B2_009,C034,False,False,False,True,False
B2_009,C035,False,False,False,True,False
B2_009,C036,False,False,False,True,False
B2_009,C037,False,False,False,True,False
B2_009,C038,False,False,False,True,False
B2_009,C039,False,False,False,True,False
B2_009,C040,False,False,False,True,False
B2_009,C041,False,False,False,True,False
B2_009,C042,False,False,False,True,False
B2_009,C043,False,False,False,True,False
B2_009,C044,False,False,False,True,False
B2_009,C045,False,False,False,True,False
B2_009,C046,False,False,False,True,False
B2_009,C047,False,False,False,True,False
B2_009,C048,False,False,False,True,False
B2_009,C049,False,False,False,True,False
B2_009,C050,False,False,False,True,False
B2_009,C051,False,False,False,True,False
B2_009,C052,False,False,False,True,False
B2_009,C053,False,False,False,True,False
B2_009,C054,False,False,False,True,False
B2_009,C055,False,False,False,True,False
B2_009,C056,False,False,False,True,False
B2_009,C057,False,False,False,True,False
B2_009,C058,False,False,False,True,False
B2_009,C059,False,False,False,True,False
B2_009,C060,False,False,False,True,False
B2_009,C061,False,False,False,True,False
B2_009,C062,False,False,False,True,False
B2_009,C063,False,False,False,True,False
B2_009,C064,False,False,False,True,False
B2_009,C065,False,False,False,True,False
B2_009,C066,False,False,False,True,False
B2_009,C067,False,False,False,True,False
B2_009,C068,False,False,False,True,False
B2_009,C069,False,False,False,True,False
B2_009,C070,False,False,False,True,False
B2_009,C071,False,False,False,True,False
B2_009,C072,False,False,False,True,False
B2_009,C073,False,False,False,True,False
B2_009,C074,False,False,False,True,False
B2_009,C075,False,False,False,True,False
B2_009,C076,False,False,False,True,False
B2_009,C077,False,False,False,True,False
B2_009,C078,False,False,False,True,False
B2_009,C079,False,False,False,True,False
B2_009,C080,False,False,False,True,False
B2_009,C081,False,False,False,True,False
B2_009,C082,False,False,False,True,False
B2_009,C083,False,False,False,True,False
B2_009,C084,False,False,False,True,False
B2_009,C085,False,False,False,True,False
B2_009,C086,False,False,False,True,False
B2_009,C087,False,False,False,True,False
B2_009,C088,False,False,False,True,False
B2_009,C089,False,False,False,True,False
B2_009,C090,False,False,False,True,False
B2_009,C091,False,False,False,True,False
B2_009,C092,False,False,False,True,False
B2_009,C093,False,False,False,True,False
B2_009,C094,False,False,False,True,False
B2_009,C095,False,False,False,True,False
B2_009,C096,False,False,False,True,False
B2_009,C097,False,False,False,True,False
B2_009,C098,False,False,False,True,False
B2_009,C099,False,False,False,True,False
B2_009,C100,False,False,False,True,False
B2_009,C101,False,False,False,True,False
B2_009,C102,False,False,False,True,False
B2_009,C103,False,False,False,True,False
B2_009,C104,False,False,False,True,False
B2_009,C105,False,False,False,True,False
B2_009,C106,False,False,False,True,False
B2_009,C107,False,False,False,True,False
B2_009,C108,False,False,False,True,False
B2_009,C109,False,False,False,True,False
B2_009,C110,False,False,False,True,False
B2_009,C111,False,False,False,True,False
B2_009,C112,False,False,False,True,False
B2_009,C113,False,False,False,True,False
B2_009,C114,False,False,False,True,False
B2_009,C115,False,False,False,True,False
B2_009,C116,False,False,False,True,False
B2_009,C117,False,False,False,True,False
B2_009,C118,False,False,False,True,False
B2_009,C119,False,False,False,True,False
B2_009,C120,False,False,False,True,False
B2_010,B2_011,False,True,True,False,True
B2_010,B2_012,False,True,True,False,True
B2_010,B2_013,False,True,True,False,True
B2_010,B2_014,False,True,True,False,True
B2_010,B2_015,False,True,True,False,True
B2_010,B2_016,False,True,True,False,True
B2_010,B2_017,False,True,True,False,True
B2_010,B2_018,False,True,True,False,True
B2_010,B2_019,False,True,True,False,True
B2_010,B2_020,False,True,True,False,True
B2_010,B2_021,False,True,True,False,True
B2_010,B2_022,False,True,True,False,True
B2_010,B2_023,False,True,True,False,True
B2_010,B2_024,False,True,True,False,True
B2_010,B2_025,False,True,True,False,True
B2_010,B2_026,False,True,True,False,True
B2_010,B2_027,False,True,True,False,True
B2_010,B2_028,False,True,True,False,True
B2_010,B2_029,False,True,True,False,True
B2_010,B2_030,False,True,True,False,True
B2_010,C001,False,False,False,True,False
B2_010,C002,False,False,False,True,False
B2_010,C003,False,False,False,True,False
B2_010,C004,False,False,False,True,False
B2_010,C005,False,False,True,True,False
B2_010,C006,False,False,True,True,False
B2_010,C007,False,False,True,True,False
B2_010,C008,False,False,True,True,False
B2_010,C009,False,False,True,True,False
B2_010,C010,False,False,True,True,False
B2_010,C011,False,False,True,True,False
B2_010,C012,False,False,True,True,False
B2_010,C013,False,False,True,True,False
B2_010,C014,False,False,True,True,False
B2_010,C015,False,False,True,True,False
B2_010,C016,False,False,True,True,False
B2_010,C017,False,False,False,True,False
B2_010,C018,False,False,False,True,False
B2_010,C019,False,False,False,True,False
B2_010,C020,False,False,False,True,False
B2_010,C021,False,False,False,True,False
B2_010,C022,False,False,False,True,False
B2_010,C023,False,False,False,True,False
B2_010,C024,False,False,False,True,False
B2_010,C025,False,False,False,True,False
B2_010,C026,False,False,False,True,False
B2_010,C027,False,False,False,True,False
B2_010,C028,False,False,False,True,False
B2_010,C029,False,False,False,True,False
B2_010,C030,False,False,False,True,False
B2_010,C031,False,False,False,True,False
B2_010,C032,False,False,False,True,False
B2_010,C033,False,False,False,True,False
B2_010,C034,False,False,False,True,False
B2_010,C035,False,False,False,True,False
B2_010,C036,False,False,False,True,False
B2_010,C037,False,False,False,True,False
B2_010,C038,False,False,False,True,False
B2_010,C039,False,False,False,True,False
B2_010,C040,False,False,False,True,False
B2_010,C041,False,False,False,True,False
B2_010,C042,False,False,False,True,False
B2_010,C043,False,False,False,True,False
B2_010,C044,False,False,False,True,False
B2_010,C045,False,False,False,True,False
B2_010,C046,False,False,False,True,False
B2_010,C047,False,False,False,True,False
B2_010,C048,False,False,False,True,False
B2_010,C049,False,False,False,True,False
B2_010,C050,False,False,False,True,False
B2_010,C051,False,False,False,True,False
B2_010,C052,False,False,False,True,False
B2_010,C053,False,False,False,True,False
B2_010,C054,False,False,False,True,False
B2_010,C055,False,False,False,True,False
B2_010,C056,False,False,False,True,False
B2_010,C057,False,False,False,True,False
B2_010,C058,False,False,False,True,False
B2_010,C059,False,False,False,True,False
B2_010,C060,False,False,False,True,False
B2_010,C061,False,False,False,True,False
B2_010,C062,False,False,False,True,False
B2_010,C063,False,False,False,True,False
B2_010,C064,False,False,False,True,False
B2_010,C065,False,False,False,True,False
B2_010,C066,False,False,False,True,False
B2_010,C067,False,False,False,True,False
B2_010,C068,False,False,False,True,False
B2_010,C069,False,False,False,True,False
B2_010,C070,False,False,False,True,False
B2_010,C071,False,False,False,True,False
B2_010,C072,False,False,False,True,False
B2_010,C073,False,False,False,True,False
B2_010,C074,False,False,False,True,False
B2_010,C075,False,False,False,True,False
B2_010,C076,False,False,False,True,False
B2_010,C077,False,False,False,True,False
B2_010,C078,False,False,False,True,False
B2_010,C079,False,False,False,True,False
B2_010,C080,False,False,False,True,False
B2_010,C081,False,False,False,True,False
B2_010,C082,False,False,False,True,False
B2_010,C083,False,False,False,True,False
B2_010,C084,False,False,False,True,False
B2_010,C085,False,False,False,True,False
B2_010,C086,False,False,False,True,False
B2_010,C087,False,False,False,True,False
B2_010,C088,False,False,False,True,False
B2_010,C089,False,False,False,True,False
B2_010,C090,False,False,False,True,False
B2_010,C091,False,False,False,True,False
B2_010,C092,False,False,False,True,False
B2_010,C093,False,False,False,True,False
B2_010,C094,False,False,False,True,False
B2_010,C095,False,False,False,True,False
B2_010,C096,False,False,False,True,False
B2_010,C097,False,False,False,True,False
B2_010,C098,False,False,False,True,False
B2_010,C099,False,False,False,True,False
B2_010,C100,False,False,False,True,False
B2_010,C101,False,False,False,True,False
B2_010,C102,False,False,False,True,False
B2_010,C103,False,False,False,True,False
B2_010,C104,False,False,False,True,False
B2_010,C105,False,False,False,True,False
B2_010,C106,False,False,False,True,False
B2_010,C107,False,False,False,True,False
B2_010,C108,False,False,False,True,False
B2_010,C109,False,False,False,True,False
B2_010,C110,False,False,False,True,False
B2_010,C111,False,False,False,True,False
B2_010,C112,False,False,False,True,False
B2_010,C113,False,False,False,True,False
B2_010,C114,False,False,False,True,False
B2_010,C115,False,False,False,True,False
B2_010,C116,False,False,False,True,False
B2_010,C117,False,False,False,True,False
B2_010,C118,False,False,False,True,False
B2_010,C119,False,False,False,True,False
B2_010,C120,False,False,False,True,False
B2_011,B2_012,False,True,True,False,True
B2_011,B2_013,False,True,True,False,True
B2_011,B2_014,False,True,True,False,True
B2_011,B2_015,False,True,True,False,True
B2_011,B2_016,False,True,True,False,True
B2_011,B2_017,False,True,True,False,True
B2_011,B2_018,False,True,True,False,True
B2_011,B2_019,False,True,True,False,True
B2_011,B2_020,False,True,True,False,True
B2_011,B2_021,False,True,True,False,True
B2_011,B2_022,False,True,True,False,True
B2_011,B2_023,False,True,True,False,True
B2_011,B2_024,False,True,True,False,True
B2_011,B2_025,False,True,True,False,True
B2_011,B2_026,False,True,True,False,True
B2_011,B2_027,False,True,True,False,True
B2_011,B2_028,False,True,True,False,True
B2_011,B2_029,False,True,True,False,True
B2_011,B2_030,False,True,True,False,True
B2_011,C001,False,False,False,True,False
B2_011,C002,False,False,False,True,False
B2_011,C003,False,False,False,True,False
B2_011,C004,False,False,False,True,False
B2_011,C005,False,False,True,True,False
B2_011,C006,False,False,True,True,False
B2_011,C007,False,False,True,True,False
B2_011,C008,False,False,True,True,False
B2_011,C009,False,False,True,True,False
B2_011,C010,False,False,True,True,False
B2_011,C011,False,False,True,True,False
B2_011,C012,False,False,True,True,False
B2_011,C013,False,False,True,True,False
B2_011,C014,False,False,True,True,False
B2_011,C015,False,False,True,True,False
B2_011,C016,False,False,True,True,False
B2_011,C017,False,False,False,True,False
B2_011,C018,False,False,False,True,False
B2_011,C019,False,False,False,True,False
B2_011,C020,False,False,False,True,False
B2_011,C021,False,False,False,True,False
B2_011,C022,False,False,False,True,False
B2_011,C023,False,False,False,True,False
B2_011,C024,False,False,False,True,False
B2_011,C025,False,False,False,True,False
B2_011,C026,False,False,False,True,False
B2_011,C027,False,False,False,True,False
B2_011,C028,False,False,False,True,False
B2_011,C029,False,False,False,True,False
B2_011,C030,False,False,False,True,False
B2_011,C031,False,False,False,True,False
B2_011,C032,False,False,False,True,False
B2_011,C033,False,False,False,True,False
B2_011,C034,False,False,False,True,False
B2_011,C035,False,False,False,True,False
B2_011,C036,False,False,False,True,False
B2_011,C037,False,False,False,True,False
B2_011,C038,False,False,False,True,False
B2_011,C039,False,False,False,True,False
B2_011,C040,False,False,False,True,False
B2_011,C041,False,False,False,True,False
B2_011,C042,False,False,False,True,False
B2_011,C043,False,False,False,True,False
B2_011,C044,False,False,False,True,False
B2_011,C045,False,False,False,True,False
B2_011,C046,False,False,False,True,False
B2_011,C047,False,False,False,True,False
B2_011,C048,False,False,False,True,False
B2_011,C049,False,False,False,True,False
B2_011,C050,False,False,False,True,False
B2_011,C051,False,False,False,True,False
B2_011,C052,False,False,False,True,False
B2_011,C053,False,False,False,True,False
B2_011,C054,False,False,False,True,False
B2_011,C055,False,False,False,True,False
B2_011,C056,False,False,False,True,False
B2_011,C057,False,False,False,True,False
B2_011,C058,False,False,False,True,False
B2_011,C059,False,False,False,True,False
B2_011,C060,False,False,False,True,False
B2_011,C061,False,False,False,True,False
B2_011,C062,False,False,False,True,False
B2_011,C063,False,False,False,True,False
B2_011,C064,False,False,False,True,False
B2_011,C065,False,False,False,True,False
B2_011,C066,False,False,False,True,False
B2_011,C067,False,False,False,True,False
B2_011,C068,False,False,False,True,False
B2_011,C069,False,False,False,True,False
B2_011,C070,False,False,False,True,False
B2_011,C071,False,False,False,True,False
B2_011,C072,False,False,False,True,False
B2_011,C073,False,False,False,True,False
B2_011,C074,False,False,False,True,False
B2_011,C075,False,False,False,True,False
B2_011,C076,False,False,False,True,False
B2_011,C077,False,False,False,True,False
B2_011,C078,False,False,False,True,False
B2_011,C079,False,False,False,True,False
B2_011,C080,False,False,False,True,False
B2_011,C081,False,False,False,True,False
B2_011,C082,False,False,False,True,False
B2_011,C083,False,False,False,True,False
B2_011,C084,False,False,False,True,False
B2_011,C085,False,False,False,True,False
B2_011,C086,False,False,False,True,False
B2_011,C087,False,False,False,True,False
B2_011,C088,False,False,False,True,False
B2_011,C089,False,False,False,True,False
B2_011,C090,False,False,False,True,False
B2_011,C091,False,False,False,True,False
B2_011,C092,False,False,False,True,False
B2_011,C093,False,False,False,True,False
B2_011,C094,False,False,False,True,False
B2_011,C095,False,False,False,True,False
B2_011,C096,False,False,False,True,False
B2_011,C097,False,False,False,True,False
B2_011,C098,False,False,False,True,False
B2_011,C099,False,False,False,True,False
B2_011,C100,False,False,False,True,False
B2_011,C101,False,False,False,True,False
B2_011,C102,False,False,False,True,False
B2_011,C103,False,False,False,True,False
B2_011,C104,False,False,False,True,False
B2_011,C105,False,False,False,True,False
B2_011,C106,False,False,False,True,False
B2_011,C107,False,False,False,True,False
B2_011,C108,False,False,False,True,False
B2_011,C109,False,False,False,True,False
B2_011,C110,False,False,False,True,False
B2_011,C111,False,False,False,True,False
B2_011,C112,False,False,False,True,False
B2_011,C113,False,False,False,True,False
B2_011,C114,False,False,False,True,False
B2_011,C115,False,False,False,True,False
B2_011,C116,False,False,False,True,False
B2_011,C117,False,False,False,True,False
B2_011,C118,False,False,False,True,False
B2_011,C119,False,False,False,True,False
B2_011,C120,False,False,False,True,False
B2_012,B2_013,False,True,True,False,True
B2_012,B2_014,False,True,True,False,True
B2_012,B2_015,False,True,True,False,True
B2_012,B2_016,False,True,True,False,True
B2_012,B2_017,False,True,True,False,True
B2_012,B2_018,False,True,True,False,True
B2_012,B2_019,False,True,True,False,True
B2_012,B2_020,False,True,True,False,True
B2_012,B2_021,False,True,True,False,True
B2_012,B2_022,False,True,True,False,True
B2_012,B2_023,False,True,True,False,True
B2_012,B2_024,False,True,True,False,True
B2_012,B2_025,False,True,True,False,True
B2_012,B2_026,False,True,True,False,True
B2_012,B2_027,False,True,True,False,True
B2_012,B2_028,False,True,True,False,True
B2_012,B2_029,False,True,True,False,True
B2_012,B2_030,False,True,True,False,True
B2_012,C001,False,False,False,True,False
B2_012,C002,False,False,False,True,False
B2_012,C003,False,False,False,True,False
B2_012,C004,False,False,False,True,False
B2_012,C005,False,False,True,True,False
B2_012,C006,False,False,True,True,False
B2_012,C007,False,False,True,True,False
B2_012,C008,False,False,True,True,False
B2_012,C009,False,False,True,True,False
B2_012,C010,False,False,True,True,False
B2_012,C011,False,False,True,True,False
B2_012,C012,False,False,True,True,False
B2_012,C013,False,False,True,True,False
B2_012,C014,False,False,True,True,False
B2_012,C015,False,False,True,True,False
B2_012,C016,False,False,True,True,False
B2_012,C017,False,False,False,True,False
B2_012,C018,False,False,False,True,False
B2_012,C019,False,False,False,True,False
B2_012,C020,False,False,False,True,False
B2_012,C021,False,False,False,True,False
B2_012,C022,False,False,False,True,False
B2_012,C023,False,False,False,True,False
B2_012,C024,False,False,False,True,False
B2_012,C025,False,False,False,True,False
B2_012,C026,False,False,False,True,False
B2_012,C027,False,False,False,True,False
B2_012,C028,False,False,False,True,False
B2_012,C029,False,False,False,True,False
B2_012,C030,False,False,False,True,False
B2_012,C031,False,False,False,True,False
B2_012,C032,False,False,False,True,False
B2_012,C033,False,False,False,True,False
B2_012,C034,False,False,False,True,False
B2_012,C035,False,False,False,True,False
B2_012,C036,False,False,False,True,False
B2_012,C037,False,False,False,True,False
B2_012,C038,False,False,False,True,False
B2_012,C039,False,False,False,True,False
B2_012,C040,False,False,False,True,False
B2_012,C041,False,False,False,True,False
B2_012,C042,False,False,False,True,False
B2_012,C043,False,False,False,True,False
B2_012,C044,False,False,False,True,False
B2_012,C045,False,False,False,True,False
B2_012,C046,False,False,False,True,False
B2_012,C047,False,False,False,True,False
B2_012,C048,False,False,False,True,False
B2_012,C049,False,False,False,True,False
B2_012,C050,False,False,False,True,False
B2_012,C051,False,False,False,True,False
B2_012,C052,False,False,False,True,False
B2_012,C053,False,False,False,True,False
B2_012,C054,False,False,False,True,False
B2_012,C055,False,False,False,True,False
B2_012,C056,False,False,False,True,False
B2_012,C057,False,False,False,True,False
B2_012,C058,False,False,False,True,False
B2_012,C059,False,False,False,True,False
B2_012,C060,False,False,False,True,False
B2_012,C061,False,False,False,True,False
B2_012,C062,False,False,False,True,False
B2_012,C063,False,False,False,True,False
B2_012,C064,False,False,False,True,False
B2_012,C065,False,False,False,True,False
B2_012,C066,False,False,False,True,False
B2_012,C067,False,False,False,True,False
B2_012,C068,False,False,False,True,False
B2_012,C069,False,False,False,True,False
B2_012,C070,False,False,False,True,False
B2_012,C071,False,False,False,True,False
B2_012,C072,False,False,False,True,False
B2_012,C073,False,False,False,True,False
B2_012,C074,False,False,False,True,False
B2_012,C075,False,False,False,True,False
B2_012,C076,False,False,False,True,False
B2_012,C077,False,False,False,True,False
B2_012,C078,False,False,False,True,False
B2_012,C079,False,False,False,True,False
B2_012,C080,False,False,False,True,False
B2_012,C081,False,False,False,True,False
B2_012,C082,False,False,False,True,False
B2_012,C083,False,False,False,True,False
B2_012,C084,False,False,False,True,False
B2_012,C085,False,False,False,True,False
B2_012,C086,False,False,False,True,False
B2_012,C087,False,False,False,True,False
B2_012,C088,False,False,False,True,False
B2_012,C089,False,False,False,True,False
B2_012,C090,False,False,False,True,False
B2_012,C091,False,False,False,True,False
B2_012,C092,False,False,False,True,False
B2_012,C093,False,False,False,True,False
B2_012,C094,False,False,False,True,False
B2_012,C095,False,False,False,True,False
B2_012,C096,False,False,False,True,False
B2_012,C097,False,False,False,True,False
B2_012,C098,False,False,False,True,False
B2_012,C099,False,False,False,True,False
B2_012,C100,False,False,False,True,False
B2_012,C101,False,False,False,True,False
B2_012,C102,False,False,False,True,False
B2_012,C103,False,False,False,True,False
B2_012,C104,False,False,False,True,False
B2_012,C105,False,False,False,True,False
B2_012,C106,False,False,False,True,False
B2_012,C107,False,False,False,True,False
B2_012,C108,False,False,False,True,False
B2_012,C109,False,False,False,True,False
B2_012,C110,False,False,False,True,False
B2_012,C111,False,False,False,True,False
B2_012,C112,False,False,False,True,False
B2_012,C113,False,False,False,True,False
B2_012,C114,False,False,False,True,False
B2_012,C115,False,False,False,True,False
B2_012,C116,False,False,False,True,False
B2_012,C117,False,False,False,True,False
B2_012,C118,False,False,False,True,False
B2_012,C119,False,False,False,True,False
B2_012,C120,False,False,False,True,False
B2_013,B2_014,False,True,True,False,True
B2_013,B2_015,False,True,True,False,True
B2_013,B2_016,False,True,True,False,True
B2_013,B2_017,False,True,True,False,True
B2_013,B2_018,False,True,True,False,True
B2_013,B2_019,False,True,True,False,True
B2_013,B2_020,False,True,True,False,True
B2_013,B2_021,False,True,True,False,True
B2_013,B2_022,False,True,True,False,True
B2_013,B2_023,False,True,True,False,True
B2_013,B2_024,False,True,True,False,True
B2_013,B2_025,False,True,True,False,True
B2_013,B2_026,False,True,True,False,True
B2_013,B2_027,False,True,True,False,True
B2_013,B2_028,False,True,True,False,True
B2_013,B2_029,False,True,True,False,True
B2_013,B2_030,False,True,True,False,True
B2_013,C001,False,False,False,True,False
B2_013,C002,False,False,False,True,False
B2_013,C003,False,False,False,True,False
B2_013,C004,False,False,False,True,False
B2_013,C005,False,False,True,True,False
B2_013,C006,False,False,True,True,False
B2_013,C007,False,False,True,True,False
B2_013,C008,False,False,True,True,False
B2_013,C009,False,False,True,True,False
B2_013,C010,False,False,True,True,False
B2_013,C011,False,False,True,True,False
B2_013,C012,False,False,True,True,False
B2_013,C013,False,False,True,True,False
B2_013,C014,False,False,True,True,False
B2_013,C015,False,False,True,True,False
B2_013,C016,False,False,True,True,False
B2_013,C017,False,False,False,True,False
B2_013,C018,False,False,False,True,False
B2_013,C019,False,False,False,True,False
B2_013,C020,False,False,False,True,False
B2_013,C021,False,False,False,True,False
B2_013,C022,False,False,False,True,False
B2_013,C023,False,False,False,True,False
B2_013,C024,False,False,False,True,False
B2_013,C025,False,False,False,True,False
B2_013,C026,False,False,False,True,False
B2_013,C027,False,False,False,True,False
B2_013,C028,False,False,False,True,False
B2_013,C029,False,False,False,True,False
B2_013,C030,False,False,False,True,False
B2_013,C031,False,False,False,True,False
B2_013,C032,False,False,False,True,False
B2_013,C033,False,False,False,True,False
B2_013,C034,False,False,False,True,False
B2_013,C035,False,False,False,True,False
B2_013,C036,False,False,False,True,False
B2_013,C037,False,False,False,True,False
B2_013,C038,False,False,False,True,False
B2_013,C039,False,False,False,True,False
B2_013,C040,False,False,False,True,False
B2_013,C041,False,False,False,True,False
B2_013,C042,False,False,False,True,False
B2_013,C043,False,False,False,True,False
B2_013,C044,False,False,False,True,False
B2_013,C045,False,False,False,True,False
B2_013,C046,False,False,False,True,False
B2_013,C047,False,False,False,True,False
B2_013,C048,False,False,False,True,False
B2_013,C049,False,False,False,True,False
B2_013,C050,False,False,False,True,False
B2_013,C051,False,False,False,True,False
B2_013,C052,False,False,False,True,False
B2_013,C053,False,False,False,True,False
B2_013,C054,False,False,False,True,False
B2_013,C055,False,False,False,True,False
B2_013,C056,False,False,False,True,False
B2_013,C057,False,False,False,True,False
B2_013,C058,False,False,False,True,False
B2_013,C059,False,False,False,True,False
B2_013,C060,False,False,False,True,False
B2_013,C061,False,False,False,True,False
B2_013,C062,False,False,False,True,False
B2_013,C063,False,False,False,True,False
B2_013,C064,False,False,False,True,False
B2_013,C065,False,False,False,True,False
B2_013,C066,False,False,False,True,False
B2_013,C067,False,False,False,True,False
B2_013,C068,False,False,False,True,False
B2_013,C069,False,False,False,True,False
B2_013,C070,False,False,False,True,False
B2_013,C071,False,False,False,True,False
B2_013,C072,False,False,False,True,False
